GeneID	GSM4928875	GSM4928876	GSM4928877	GSM4928878	GSM4928879	GSM4928880	GSM4928881
107986934	76	65	37	65	68	64	24
157570	84	46	87	87	49	66	25
55872	157	42	194	62	105	132	34
286133	17824	7089	78	10071	32037	29306	8498
100422828	4	5	0	1	3	0	0
105379342	124	26	0	79	360	140	79
389643	7	8	4	3	9	0	3
55140	1020	3803	445	522	928	870	324
105379343	1	17	3	0	5	0	0
5368	0	4	2	2	2	3	2
55893	910	1204	1775	868	1509	1090	2063
157574	68	74	5	17	46	52	3
7976	315	367	202	164	379	269	117
100422903	0	0	0	0	0	0	0
2137	975	1246	869	3026	1588	1258	2003
101929402	4	13	3	13	20	4	1
55756	305	444	232	200	407	366	152
79618	1500	2747	1596	1051	2481	1040	888
105379346	0	5	0	3	5	0	0
23303	1455	3248	450	399	2477	753	419
1846	151	283	1282	266	250	127	336
105379349	0	0	1	0	0	0	0
107986883	0	0	0	0	0	0	0
105379350	5	1	2	2	4	3	2
107986935	1	1	1	4	4	9	1
105379351	0	0	52	3	1	0	2
105379352	7	1	102	6	7	0	0
619351	0	0	6	0	0	0	0
101929450	1	0	0	3	1	0	0
101929470	0	0	2	0	0	0	1
107986884	0	0	1	0	0	0	0
105379354	0	0	0	0	0	0	0
286135	0	0	0	0	0	0	0
100422876	0	0	0	0	0	0	0
51669	7285	6575	3636	10934	16717	14922	7629
23484	1168	674	584	2158	2490	2139	1597
619373	287	66	11	4	88	22	11
10671	1381	675	846	2363	1369	1552	714
100128750	140	205	76	143	222	204	93
11030	1944	3333	1096	2262	3440	2751	1366
112268025	2	7	0	2	12	5	4
112268024	198	627	127	268	512	119	96
2961	658	511	384	693	765	769	485
100507341	5	1	0	2	3	1	0
2936	862	1107	1001	560	734	769	492
7993	439	344	256	622	400	389	207
105379356	2	4	0	1	9	8	2
105379355	1	2	0	2	6	2	0
5516	1580	1773	1054	2785	2128	1810	1642
56154	13	292	1	2	33	7	3
105379357	0	0	0	0	0	0	0
29942	37	47	6	9	17	26	4
7486	755	919	547	519	760	419	316
105379358	3	0	2	1	1	0	0
101929492	0	0	0	0	0	0	0
105379360	0	0	0	0	0	0	0
3084	1	10	1	22	8	8	2
107986936	0	0	0	0	0	0	0
100856811	0	0	0	0	0	0	0
105379361	0	0	0	0	0	1	0
100874286	0	0	0	0	0	0	0
105379362	41	21	44	45	17	33	9
84750	146	142	298	173	80	123	66
84549	422	391	287	493	508	361	316
80185	281	310	181	304	315	299	187
692084	0	0	0	0	0	0	0
79845	184	205	24	64	152	189	83
78986	0	0	0	0	0	0	0
105379363	0	0	0	0	0	0	0
105379364	0	0	0	0	0	0	0
105379366	0	0	0	0	0	0	0
105379365	0	0	0	0	0	0	0
103689844	0	0	0	0	0	0	0
105379368	0	0	0	0	0	0	0
105379369	0	0	0	0	0	0	0
137970	0	21	1	1	36	4	1
101929550	0	0	0	0	0	0	0
112268026	0	0	0	0	0	0	0
105379370	0	0	0	0	0	0	0
105379371	0	0	0	0	0	0	0
157855	1	0	0	0	1	2	0
105379375	0	0	2	0	0	0	0
105379376	2	0	0	1	2	5	0
105379377	9	9	5	20	15	19	2
100507403	211	189	0	113	88	64	169
100507420	41	43	17	37	7	14	11
105379379	0	0	7	0	0	0	0
105379378	0	0	0	0	0	0	0
105379380	0	0	0	1	0	0	0
80139	606	836	3687	308	403	564	411
101929622	0	1	0	0	0	1	0
102723701	63	42	39	52	58	26	16
11160	2020	1839	1664	2453	2482	1555	1113
728024	28	14	31	15	39	13	1
11212	1296	1051	635	1119	1599	1237	686
105379381	5	3	7	0	0	2	0
25960	1573	2323	2066	597	1164	1004	820
55290	472	452	400	485	420	635	271
80223	2301	2182	2059	3903	4302	3654	2563
137362	0	0	0	10	0	0	0
155	20	12	130	34	36	41	58
1978	293	263	315	551	259	412	353
9070	965	738	988	942	967	878	574
6770	228	75	12	251	686	440	58
105379382	54	35	31	97	61	96	37
27257	736	488	330	1225	695	915	587
9530	397	390	374	705	723	571	412
23259	1109	1425	717	1016	1584	886	672
84513	1201	1555	843	865	1794	1201	460
54904	2072	2789	2243	2317	2463	1347	1436
137994	189	191	68	354	275	132	301
102723716	16	20	3	11	21	5	8
2260	734	1130	1870	2352	1516	1296	2750
389649	0	0	1	0	0	2	0
105379383	0	0	0	0	0	0	1
105379384	0	0	5	0	0	0	1
286140	2	0	3	4	1	4	0
6867	3702	4651	3066	4293	5262	2715	3569
59339	1177	1296	423	1131	1706	1087	1306
203100	46	69	16196	20263	338	220	3284
83877	1112	907	828	2108	1737	1426	1347
8754	6351	4196	2855	17511	10735	6404	11386
109616979	1	0	0	0	0	0	0
203102	74	80	16	68	66	91	16
255926	7	0	0	5	4	2	0
1587	1	0	0	0	0	0	0
100130964	1	0	0	1	0	0	0
8749	0	0	0	2	0	0	0
2515	0	0	0	0	0	0	0
3620	1205	3852	12	342	1789	847	15
169355	667	348	7	12	245	77	2
105379385	0	0	10	31	0	0	11
105379386	0	0	0	0	0	0	1
56892	574	416	293	2347	640	1182	2578
112543493	0	0	0	0	0	0	0
105379388	0	0	0	0	0	0	0
79698	3	2	15	0	5	0	0
107986938	0	0	0	0	0	0	0
105379389	0	0	0	0	0	0	0
105379390	0	0	0	0	0	0	0
105379771	0	0	1	0	0	0	0
6422	42	419	862	1352	26	60	4664
100847068	0	0	0	0	0	0	1
109616980	0	0	0	0	0	0	0
105379391	0	0	2	0	6	0	0
51125	903	783	765	1165	1050	1142	1017
84296	81	103	233	40	81	87	47
102723729	10	15	22	6	15	6	7
137964	3163	4080	1723	2700	4910	3188	1811
157848	0	0	5	0	0	1	0
286	177	97	560	19	206	46	22
619554	0	0	1	0	0	0	1
102465696	0	0	1	0	0	0	1
105379392	11	9	30	5	21	13	1
7994	1681	2646	1668	1419	2417	891	1292
105379393	14	22	14	8	15	2	5
107986939	1	1	1	3	1	0	9
10947	591	576	394	315	452	421	253
5327	4680	2254	266	4453	13192	11638	3821
101929897	3	3	1	6	4	4	1
3551	1186	1263	698	1147	1920	1635	889
105379395	9	5	15	15	30	14	9
5423	224	171	136	385	141	289	174
27121	0	1	0	0	1	0	3
7419	2121	1668	954	2586	1918	2109	1213
6575	730	744	680	593	1063	929	486
114926	374	247	230	455	399	357	155
105379396	0	0	1	0	1	0	0
1142	2	0	0	2	1	0	0
8973	6	7	0	39	12	3	0
55145	353	270	149	517	326	282	207
81790	852	704	1051	914	865	664	542
100616115	4	1	5	2	4	2	2
84376	1811	2461	1897	1490	2579	1152	1119
2339	1480	1168	1018	1641	1491	1439	967
84197	19	63	34	23	35	10	11
138050	2474	3262	1948	1935	3957	2873	2028
340441	0	0	0	0	0	0	1
105379397	0	0	1	0	0	0	0
389652	0	0	2	6	0	0	0
105375811	0	0	0	1	0	0	0
105375812	0	0	0	0	0	0	0
497634	0	1	0	0	0	0	0
105375813	0	0	0	0	0	0	0
105375814	0	0	0	0	0	0	0
105375815	0	0	0	0	0	0	0
105375816	0	2	0	0	3	0	0
105375817	0	2	0	0	1	0	0
107986885	0	0	0	0	0	0	0
100287846	61	44	5	86	61	83	17
100996586	0	0	0	0	0	0	2
23514	1641	1275	723	1450	2883	2848	890
107986940	0	0	0	0	3	0	0
1052	1698	1607	671	2068	2015	2858	1432
5591	3565	5007	3249	2630	4291	2161	2185
105375818	0	0	0	2	0	0	0
4173	699	870	2140	591	671	485	764
105375819	0	0	0	0	1	0	0
7336	1547	784	828	2612	1357	1469	1085
107986941	0	0	0	0	2	0	0
105375820	0	0	0	0	0	0	0
105375821	9	2	6	0	6	0	1
105375822	0	0	0	0	0	0	0
112268027	19	12	4	11	23	16	0
101929268	4	3	2	4	7	1	0
105375823	16	14	0	5	6	11	0
101929217	2	1	0	16	2	3	0
79645	96	56	20	5	12	15	3
105375825	1	11	7	4	6	0	0
6591	1316	811	594	380	574	403	294
107986942	5	5	15	7	6	3	0
492307	0	2	0	0	0	0	0
105375826	0	0	0	0	0	1	0
100507464	0	0	0	0	0	0	0
54212	1	0	0	0	0	0	0
105375829	0	0	0	0	0	0	0
105375828	0	0	0	0	0	0	0
105375830	0	0	0	0	0	0	0
105375831	0	0	0	0	0	0	0
137902	7	22	3	0	15	23	2
105375833	1	1	1	0	6	1	0
115294	1986	1674	1235	2110	2564	1479	994
102724330	127	90	103	101	96	98	29
9705	12	8	23	25	2	3	46
101929341	0	0	0	0	0	0	0
389658	3	2	0	1	0	0	0
9821	1799	1576	1090	1977	2250	1157	1351
105375835	1	2	0	1	16	5	2
107986943	0	0	0	0	0	0	0
2831	1	0	0	6	21	32	1
105375836	0	0	0	1	0	0	0
4986	9	20	11	26	1	0	1
100507516	25	11	0	8	15	2	4
51606	806	1057	503	1168	1058	1189	558
8601	64	28	37	16	32	26	28
6917	1847	1655	1058	1615	1920	1457	941
105375839	7	15	3	15	18	3	4
10434	1525	1529	2521	2412	1520	765	2293
29088	1011	866	1114	1064	835	674	521
26766	0	0	0	0	0	0	0
105375840	1	0	1	2	1	0	2
105375841	0	1	3	0	0	1	0
64321	116	414	76	9	145	126	0
100129098	10	19	3	4	13	20	0
6101	14	4	1	2	17	5	0
107984125	219	191	6	3	54	20	0
105375842	51	53	0	0	13	14	0
107986944	0	0	0	0	0	0	0
107986886	0	0	0	0	0	0	0
107986887	0	0	0	0	0	0	0
114786	12	18	0	1	4	3	2
105375844	0	0	0	0	0	0	0
100133234	0	0	0	0	0	0	0
105375843	0	0	0	0	0	0	0
105375845	0	0	0	0	0	0	0
105375846	25	9	4	17	22	13	13
137695	379	389	281	367	357	224	234
96764	500	475	578	416	493	343	339
4067	2499	1632	1879	3962	4632	3469	3273
109617001	0	0	0	0	0	0	0
6224	8701	6353	4515	10402	6186	9498	4012
26795	12	18	22	24	10	27	10
105375847	0	0	0	0	0	0	0
4342	0	0	1	0	0	0	0
5324	72	97	422	158	90	26	150
79145	452	356	349	620	415	508	288
195814	16	6	0	13	14	0	6
442388	0	0	0	0	0	0	0
105375849	0	0	0	0	0	0	0
5179	3	24	0	50	5	5	23
101929415	0	5	1	13	5	1	6
101929398	7	0	0	28	15	7	14
100507632	26	11	4	165	26	28	60
105375850	0	0	0	0	0	0	0
105375851	0	0	0	0	0	0	0
105375852	0	0	0	0	0	0	0
54928	2659	2766	2201	3261	4833	2658	3195
100507651	0	0	1	1	0	0	3
286177	0	0	0	0	0	0	0
26138	0	0	0	0	0	0	0
101929488	1	0	0	0	0	0	0
107986888	3	0	0	0	0	0	0
105375855	0	0	3	49	0	0	51
286178	0	0	22	0	0	0	1
105375856	0	0	0	0	0	0	0
100505477	0	0	6	60	1	0	26
90362	90	95	115	285	211	213	71
107986945	0	0	4	19	0	0	1
101929528	1	0	2	0	0	0	0
137886	714	696	406	698	787	662	579
1581	2	0	5	0	0	7	6
105375857	0	0	0	0	0	0	0
6386	3641	3535	3797	8054	3788	4991	6064
8439	998	916	530	990	1008	822	616
105375858	0	0	0	0	0	0	0
9760	196	91	40	48	226	145	11
100505501	43	7	7	11	23	37	0
105375860	0	0	2	1	0	0	0
105375859	0	0	0	0	0	0	0
105375861	0	0	0	0	0	0	0
105375863	0	0	3	0	0	0	0
767	64	83	88	41	87	15	4
105375864	3	5	5	5	17	5	2
100505532	42	29	19	16	56	21	5
5862	12120	17976	2454	5359	14274	4819	2469
55636	349	651	588	331	364	181	336
105375938	1	0	0	0	0	0	0
157807	186	153	97	319	221	217	239
100130298	3	2	0	5	4	5	0
105375870	0	0	0	0	0	0	0
444	3223	3760	2412	4260	4120	1987	4591
100616484	0	1	0	1	3	0	0
101929628	0	1	0	0	0	0	0
105375871	0	0	0	0	0	0	0
111082988	0	0	0	0	0	0	0
286183	108	94	3	41	118	113	9
643763	452	362	2	129	532	203	30
107986946	0	1	1	1	8	1	0
8836	168	178	1355	267	151	231	131
7274	3	2	334	6	0	2	0
101410533	12	1	9	6	8	5	2
253943	2274	2222	1965	3124	2849	1862	1623
105375873	1	2	0	1	1	2	1
105375875	0	0	0	0	0	0	0
105375874	1	0	0	0	0	1	0
102724612	0	0	0	0	0	0	0
105375876	0	0	0	0	0	0	0
286184	0	0	0	0	0	0	0
102724623	0	0	0	0	0	0	0
105375877	0	0	0	0	0	0	0
100130155	0	0	2	0	0	0	0
406908	0	0	0	0	0	0	0
401463	3	1	0	6	6	4	1
27319	1	2	0	0	6	0	0
9420	529	366	3	660	408	794	283
105375879	3	2	0	0	0	2	0
105375878	0	1	0	0	0	0	0
105375880	0	0	0	0	0	0	0
552859	0	0	0	0	0	0	0
105375881	0	0	0	0	0	0	0
286186	0	1	0	0	0	0	0
55156	652	598	537	952	588	550	501
9650	469	551	356	367	489	364	185
5150	667	624	403	482	906	745	382
107986949	0	2	5	0	0	0	0
107986948	13	6	8	8	8	7	4
107986950	0	0	0	0	0	0	0
105375883	0	0	0	0	0	0	4
85479	0	0	0	16	4	7	65
84675	66	87	167	11	34	10	11
100189437	0	0	0	0	0	0	0
100189102	0	0	0	0	0	0	0
1392	1	0	2442	11	3	0	16
112268029	1	0	37	6	0	0	0
100505659	0	0	1125	51	0	0	5
102724687	33	33	605	34	26	11	11
100505676	1	8	34	3	2	2	3
23212	379	255	334	287	421	396	198
137872	239	151	647	151	181	131	59
254778	16	6	27	11	27	10	17
4603	990	325	125	211	479	281	121
105375884	8	3	3	12	15	12	3
80124	857	890	409	974	909	576	503
100533105	259	283	165	237	278	176	179
56260	177	171	139	112	172	97	70
23678	218	240	150	211	234	154	164
26255	0	0	0	0	0	0	1
157777	241	194	89	233	126	214	92
641638	294	261	146	362	219	348	170
641648	31	22	13	40	24	31	14
100129654	2	1	2	0	0	0	0
286187	13	6	0	2	9	3	2
105375885	0	0	0	0	0	0	0
10987	923	629	781	1105	869	705	554
79848	552	629	513	1088	556	374	781
10565	1732	2064	1421	1391	2047	865	1144
102724708	2	14	6	0	10	5	2
57094	0	0	0	1	1	1	0
105375886	0	0	0	0	0	0	0
80243	612	981	107	91	1003	178	6
105375888	0	0	0	0	0	0	0
286189	23	77	0	4	38	3	0
116328	44	52	0	9	26	10	0
107986951	0	0	0	1	0	0	0
100505718	0	1	0	7	1	0	0
100505739	0	0	0	2	1	5	0
23213	1199	1936	37	1793	1898	1511	106
81796	30	16	10	25	22	26	29
105375889	0	0	0	1	0	0	0
101929759	1	3	0	0	0	2	0
63978	0	0	0	0	0	0	0
10499	1387	1797	1688	958	1355	536	715
101926892	0	1	226	14	2	0	22
105375890	0	0	0	0	0	0	0
23471	8408	6899	4041	10098	12341	6142	5593
286190	164	137	50	95	200	71	33
51110	418	327	146	313	562	288	91
389668	2	1	4	9	3	5	1
105375894	0	0	0	0	0	0	0
2138	4	10	10	1	1	0	0
102724772	0	0	0	0	0	0	0
105375892	0	0	0	0	0	0	0
107986890	0	0	0	0	0	0	0
9242	51	44	9	22	46	45	49
100132891	65	52	12	47	74	49	63
8989	9	10	1	6	10	9	14
105375896	3	1	4	3	0	0	1
392232	0	0	7	4	2	3	1
105375897	0	0	0	0	0	0	0
9312	0	2	0	0	0	0	0
101926908	0	0	0	0	0	0	0
7013	716	546	430	630	574	510	286
157869	150	272	173	99	248	109	32
107986891	0	0	0	0	0	0	0
105375901	0	0	0	2	2	0	0
100130301	71	84	5	29	22	26	11
6129	19078	14276	7905	18938	10784	13485	5761
157506	1402	2201	735	2082	3877	3313	2199
101926926	51	91	22	58	184	41	45
105375899	1	0	0	0	0	0	4
100128126	7	40	0	6	6	4	4
27067	1175	985	449	1012	1124	735	419
105375902	9	16	2	9	8	10	4
55284	1251	1045	500	1269	1176	914	736
101926947	2	3	0	1	0	0	0
6921	856	544	413	2040	764	928	602
54968	232	320	221	472	295	308	333
23643	143	89	70	628	117	190	198
105375903	2	6	9	1	0	0	0
56704	85	163	25	42	114	56	82
54332	184	185	48	149	153	162	67
100847058	0	0	0	0	0	0	0
100847091	0	0	0	0	0	0	0
105375904	0	0	0	0	0	0	0
441355	1	0	4	0	0	0	3
100302260	2	0	0	0	0	0	0
51050	1253	862	27	731	1143	353	27
83690	58	80	322	17	34	22	15
105375905	0	0	0	0	0	0	0
101805492	1	5	17	8	1	0	1
3174	29	74	3	12	78	27	8
105375906	2	2	2	10	0	13	0
102724858	7	0	16	13	2	27	7
101926978	0	0	0	0	0	0	0
107986952	0	0	0	0	0	0	0
100192378	0	0	0	0	0	0	0
79776	43	14	2	7	20	8	0
100422921	1	6	6	0	1	5	4
5828	782	532	358	807	669	617	337
105375909	0	0	0	0	0	0	0
102724874	0	0	0	0	0	0	0
105375911	0	3	1	1	1	0	1
5569	11	25	240	26	29	6	16
101927003	0	1	1	0	0	0	0
51101	656	487	694	1068	856	490	466
3574	66	42	36	63	40	12	19
101241902	18	16	24	18	15	14	12
105375914	8	8	0	8	8	5	5
112935892	3	0	0	2	8	1	0
105375912	3	1	0	0	3	0	3
105375913	6	9	0	3	12	2	3
107986892	0	0	0	0	0	0	0
105375915	0	0	0	0	0	0	0
113219456	0	0	0	0	0	0	0
105375916	0	0	0	0	0	0	0
11075	14	37	24	28	63	82	25
107986893	0	0	0	0	0	0	6
23462	48	61	250	101	41	100	82
101927067	2	0	5	1	0	0	0
101927040	0	0	2	0	3	0	4
28957	516	376	424	636	502	589	267
7163	1264	1277	1614	749	963	617	749
105375919	0	0	0	0	0	0	1
105375918	0	0	1	0	0	0	0
105375920	4	4	5	7	0	0	1
100847056	0	0	0	0	0	0	0
105375922	0	0	0	0	0	0	0
105375921	13	13	17	22	16	22	10
65986	1181	1736	2323	1511	1115	494	824
619279	646	1049	603	1479	1781	732	591
107986894	0	0	0	5	5	0	2
55824	345	250	1403	791	396	185	456
105375924	0	5	7	7	5	4	0
2171	663	621	300	1918	337	537	770
105375925	5	1	3	3	0	0	0
105375926	0	0	1	2	0	0	0
5375	0	0	0	0	0	0	1
646480	0	0	0	1	5	0	0
101927118	3	1	0	18	6	3	1
2167	8	15	0	16	16	18	11
646486	1	0	1	4	2	1	0
650747	1	0	0	5	6	1	0
3612	482	359	153	533	405	390	214
347051	5	1	2	8	15	2	1
79752	802	574	347	759	551	515	319
92421	221	347	305	294	247	90	316
64089	236	245	64	406	330	190	155
105375928	0	10	0	3	1	2	0
105375929	0	0	0	0	0	0	0
105375930	0	0	0	0	0	0	0
105375931	0	0	0	0	0	0	0
107986953	0	0	0	0	0	0	0
101927141	0	0	0	0	0	0	0
103352670	0	0	0	0	0	0	0
105375932	0	0	0	0	0	0	0
138046	1	0	0	0	0	1	3
105375933	2	6	3	5	1	0	0
85444	506	353	95	309	285	304	97
102723322	0	0	0	0	0	1	0
1875	167	204	151	47	98	109	26
401466	720	377	409	929	423	616	286
105375936	0	7	2	0	2	4	0
105375935	0	0	0	0	0	0	0
377677	56	90	23	16	35	32	8
759	0	0	0	1	0	0	0
761	5	10	2	8	8	7	0
100996348	1	7	0	9	2	2	9
760	54	56	206	1121	40	37	1011
105375937	0	0	0	0	0	0	0
101929601	2	1	0	0	0	1	1
101929627	1	1	0	0	0	0	0
100288527	1	0	0	0	0	2	0
100288562	0	1	0	0	0	0	0
105375622	0	0	0	3	0	1	4
107986954	0	0	2	0	0	0	0
85481	0	1	0	0	0	0	1
245972	9	0	3	25	7	3	64
105375623	0	0	0	0	0	0	0
157724	1	0	0	0	0	0	0
105375624	38	77	25	34	47	17	5
11059	1076	1298	1162	1429	1116	636	599
51115	1344	1038	662	1209	1171	995	466
8895	1854	1882	1367	1931	2326	1513	1276
54714	4	4	7	3	23	3	0
107986895	2	0	0	0	0	0	1
168975	0	0	2	0	1	0	0
105375626	0	0	0	0	0	0	0
138009	1	1	4	0	3	0	1
105375628	0	0	0	0	0	0	0
4325	230	174	234	147	534	123	11
105375630	3	2	4	1	3	2	0
105375629	0	0	0	0	0	0	0
105375631	10	9	6	42	3	24	2
112268015	8	12	5	10	4	3	3
101929709	70	154	93	107	52	52	68
8767	331	384	591	461	386	329	472
734	1638	1329	287	1635	1331	1629	1201
4683	1746	1486	523	1555	1237	986	665
1666	1280	990	264	1011	1149	1247	300
793	6	14	0	6	10	9	0
100874052	0	0	0	0	0	0	0
107986955	0	0	0	0	0	0	0
101937451	0	0	0	1	0	0	0
169200	261	164	517	408	338	173	366
102724670	0	2	2	3	1	0	2
105375633	0	1	0	0	0	0	0
64168	70	40	24	61	37	74	21
105375635	2	0	0	0	0	0	0
105375634	3	3	1	2	1	2	2
100127983	48	24	13	31	34	30	22
55529	223	147	240	381	276	224	203
100506365	1106	581	352	1336	933	694	329
51633	423	327	347	609	386	229	280
100130742	42	31	30	52	51	17	20
100616245	0	0	0	0	0	0	0
115111	12	167	552	35	12	27	2
105375637	0	0	2	0	0	0	0
862	420	604	253	99	325	257	37
105375638	0	0	0	0	0	0	0
105375639	0	0	0	0	0	0	0
102724710	0	0	0	0	0	0	0
101926956	1	0	5	1	6	3	0
441369	0	0	0	0	0	0	0
286144	1274	927	313	1845	1013	805	598
102467005	0	0	0	0	0	0	0
389676	0	0	0	5	0	7	1
105375644	0	0	0	0	0	0	0
105375643	3	3	0	1	2	1	0
107986956	1	0	0	0	1	0	0
105375642	1	3	0	2	0	3	2
642924	10	2	4	10	8	13	1
105375641	0	0	0	0	0	0	0
137392	641	512	272	669	687	562	150
389677	831	894	600	648	761	555	338
55472	34	47	21	17	35	2	10
105375645	0	0	0	0	1	3	0
91147	324	338	120	186	324	179	93
105375646	0	0	1	0	0	0	0
100616169	0	0	0	0	0	1	1
54704	602	585	308	684	960	572	481
1015	4	5	1	3	11	8	2
105375647	4	0	1	5	2	4	0
105375648	2	0	0	0	0	0	0
2669	172	295	75	53	236	147	89
107986896	2	0	0	3	0	4	0
25788	311	337	139	178	266	176	67
100861412	78	74	34	39	74	43	11
25962	1254	1265	1363	1506	1283	924	947
101926977	8	14	3	17	9	17	3
100288748	7	5	24	13	7	7	2
54845	677	1002	1548	578	637	150	787
286148	837	912	655	826	937	491	450
55656	765	850	659	855	757	651	482
9134	96	82	145	86	70	82	55
137682	278	225	251	179	207	190	85
94241	863	965	580	709	960	730	387
105375650	1	1	0	0	0	0	0
100500907	0	0	0	0	0	0	0
100422964	0	0	0	0	0	0	0
79666	314	346	468	523	371	211	331
619344	0	0	0	1	0	0	0
157657	71	73	66	68	34	27	39
100616530	4	9	1	1	0	0	5
100189248	5	3	1	2	2	0	5
107986957	0	0	0	0	0	0	0
100500773	0	0	0	0	0	0	0
392255	0	0	141	47	0	6	24
7381	3088	1986	1128	3734	2133	2475	1167
101927039	7	1	1	3	6	3	2
51001	431	298	309	483	326	380	188
9791	663	753	915	721	848	836	478
105375652	0	3	2	3	1	1	1
102724804	2	0	1	0	0	0	0
105375653	0	0	0	0	0	0	0
6383	3347	1920	754	4881	3667	3631	2073
10404	1283	972	244	1494	1160	1249	605
101927066	1	0	0	1	1	0	0
105375655	1	2	0	2	5	4	0
85453	289	471	116	270	534	402	163
109617016	0	0	0	0	0	0	0
105375657	0	0	0	0	0	0	0
92140	3691	3825	583	3635	6433	3569	1920
55353	1929	3482	495	477	1800	1579	187
4147	711	494	1120	730	2989	719	83
6156	7375	4843	3805	9596	4622	6867	2463
26775	11	5	8	9	19	11	5
203111	5	6	10	38	48	3	0
10247	229	160	78	396	162	159	60
10940	216	254	104	271	248	181	94
105375660	1	0	0	0	2	0	0
79815	2117	2138	173	1478	2707	1934	672
105375659	1	6	0	1	0	1	0
107986870	2	0	0	0	0	0	0
113218497	0	4	0	0	0	0	1
3788	428	319	3	78	175	102	54
6788	1221	1015	1528	1990	1017	823	868
112268016	43	87	12	14	34	22	10
116039	2663	3413	60	732	1472	2233	546
107986872	114	120	2	41	67	23	13
105375666	25	23	15	16	30	22	5
107986871	64	97	46	44	113	59	19
157680	2068	2547	851	1200	2618	1180	755
693184	0	0	0	0	0	0	0
100126309	0	0	0	0	0	0	0
1345	2762	1418	1384	5426	2842	4582	1072
26166	509	227	19	354	949	870	68
109616982	0	0	0	0	0	0	0
286151	13	30	33	9	17	8	0
5440	1175	608	580	1983	1033	1181	652
6674	350	279	78	340	557	553	129
105375669	16	15	1	13	29	16	6
105375668	7	13	2	17	17	21	5
25897	2509	2169	694	2503	4039	2385	1265
100616451	0	0	0	0	0	0	0
105375670	128	170	12	6	157	50	1
107986959	212	608	44	8	312	58	0
157567	274	241	365	340	279	198	177
169166	11	22	1	0	19	9	1
105375671	0	0	0	0	0	0	0
105375672	0	0	0	0	0	0	0
26986	14125	18048	9627	13400	13266	13909	18450
102466854	57	44	32	86	34	81	56
105375673	0	0	0	0	0	0	0
7534	12403	11905	10823	15794	16049	12656	11603
401471	0	0	0	0	0	0	0
441374	0	0	3	11	0	0	0
105375674	4	0	7	18	3	8	9
105375675	0	2	3	2	0	0	0
105375676	1	2	0	2	0	0	1
51123	577	477	549	976	673	766	621
107984005	0	0	0	0	0	0	1
105375679	0	0	0	0	0	0	0
83955	0	0	0	3	0	0	0
105375680	0	0	0	0	0	0	0
107986897	2	3	0	0	0	0	0
107986961	7	8	40	11	10	3	17
107986962	5	16	93	97	1	0	49
79977	290	577	1585	961	281	114	1070
83988	975	707	281	580	632	484	164
107986963	2	3	0	1	1	1	2
104054148	0	0	4	0	0	0	1
100847001	0	0	0	0	0	0	0
50484	729	682	589	1032	740	462	756
101927221	11	13	33	15	11	6	10
51366	2856	4061	3715	2557	3666	1603	1804
105375683	28	78	44	11	38	7	18
107986898	0	1	0	0	0	1	1
105375684	0	0	0	0	0	0	0
4956	0	0	0	0	0	0	0
7071	1590	1871	1141	2945	2754	1574	3206
101927245	10	9	14	29	7	22	18
105375686	0	0	0	0	0	0	0
105375685	0	0	33	3	0	1	2
401472	47	22	45	122	104	88	76
51582	1579	1767	5919	2794	2570	1698	2115
100506753	19	10	34	21	19	24	6
528	1201	1232	1334	2150	1571	1392	1380
379034	9	2	2	3	15	29	7
157556	0	0	0	1	1	0	2
79870	65	44	39	13	135	154	5
100422992	0	0	0	0	0	0	0
100499183	1	1	4	4	4	2	0
105369147	50	67	53	24	81	71	26
8323	720	937	686	347	760	253	218
109623480	0	0	0	0	0	0	0
115908	179	85	921	173	365	429	32
81034	424	452	401	442	582	544	336
25879	649	543	507	1103	646	614	411
105375690	68	97	0	0	84	33	1
9699	250	292	2	36	321	76	6
105375689	0	0	0	0	0	0	0
107984007	0	3	0	0	0	0	0
105375688	0	0	0	0	1	0	0
107986899	0	0	0	0	0	0	0
81501	0	0	2	1	0	1	15
1807	2	6	13	2	3	0	0
105375692	1	1	2	0	0	0	0
105375691	0	0	0	0	0	4	0
693127	0	0	0	0	0	0	0
29967	441	376	97	446	748	466	426
105375694	0	0	0	0	0	0	0
105375693	0	0	0	0	0	0	0
105375695	0	0	0	0	0	0	0
101927392	19	3	0	2	0	3	0
23414	123	140	190	64	274	152	9
105375696	1	0	2	0	0	0	0
102723356	94	86	10	123	103	107	8
55074	1118	1323	661	1146	1009	558	505
105375700	1	13	2	1	10	0	5
137735	0	1	0	0	4	1	0
105375701	1	3	0	0	2	0	0
284	112	123	234	282	92	57	44
105375703	0	0	16	0	0	0	0
340419	1	0	393	2	0	1	1
3646	8397	5680	4598	8036	4746	4914	2917
105375704	2	1	1	0	8	1	0
9694	1157	853	674	1718	1046	972	469
157753	0	2	3	5	6	2	0
102723368	0	0	0	0	0	0	0
101927413	0	0	0	1	0	0	0
107984017	0	0	0	0	0	0	2
7201	0	2	1	8	0	0	4
84955	618	369	395	766	579	416	354
56943	876	536	490	1538	811	1034	482
93035	91	95	13	2	22	10	1
9166	523	454	278	642	598	522	255
55638	23	34	23	9	57	58	39
100132813	0	1	0	0	0	0	1
27012	0	0	0	6	0	2	0
101927459	0	0	0	0	0	0	0
101927487	0	0	0	0	0	0	0
107986965	0	0	0	0	4	0	0
105375705	0	0	0	0	0	0	0
107986964	0	0	0	0	0	0	0
